Description	ID	tita	tlon	tcan	tusa	dmag	dpul	afra	ocin	tcas	lart	lubb	lapu	lcou	etex
NA	OG0017707	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017708	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017710	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017711	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NA	OG0017712	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017713	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017714	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017715	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017716	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017717	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017718	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017719	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017720	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017722	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017724	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017725	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017726	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017727	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017728	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017729	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017730	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017731	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017732	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017733	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017734	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017736	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017737	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017738	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017740	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017741	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017742	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017743	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017744	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017746	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017747	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017748	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017749	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017750	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017751	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017752	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NA	OG0017753	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017754	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NA	OG0017755	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017756	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017757	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017758	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017759	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017760	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017761	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017762	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017763	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017764	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017765	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017766	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NA	OG0017767	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017768	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017769	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017770	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017771	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017772	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017773	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017774	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017775	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017776	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017777	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017779	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017780	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017781	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017782	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017783	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017784	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017785	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017786	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017787	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017788	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017789	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017790	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017791	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017792	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017793	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017794	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017795	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017796	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017797	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017798	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017799	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017800	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017801	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017802	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017803	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017804	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017806	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017807	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017808	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017809	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017810	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017811	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017812	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017813	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017814	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017815	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017816	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017817	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017818	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017819	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017820	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017821	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017822	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017823	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017824	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017825	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017826	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017827	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017828	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017829	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017830	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017831	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017832	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017833	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017834	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017835	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017836	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017837	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017838	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017839	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017840	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017841	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017842	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017843	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017844	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017845	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017846	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017847	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017848	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017849	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017850	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017851	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017852	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017853	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017854	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017855	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017856	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017857	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017858	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017859	0	0	0	0	1	0	0	0	1	0	0	0	0	0
NA	OG0017860	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017861	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017862	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017863	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017864	0	0	0	0	1	0	0	1	0	0	0	0	0	0
NA	OG0017865	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017867	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017868	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017870	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017871	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017872	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017873	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017874	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017875	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017876	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017877	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017878	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017879	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017880	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017881	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017882	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017883	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NA	OG0017884	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NA	OG0017885	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017886	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017887	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017888	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017889	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017890	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017891	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017892	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017893	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017894	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017895	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017896	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017897	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017898	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017899	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017900	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017901	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017902	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017903	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017904	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017905	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017906	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017907	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017908	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017909	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017910	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017911	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017912	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017913	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017914	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017915	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017916	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017917	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017918	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017919	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017920	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017921	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017922	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017923	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017924	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017925	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017926	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017927	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017928	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NA	OG0017929	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017931	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017933	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017934	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017935	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017936	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017937	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017938	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017939	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NA	OG0017940	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NA	OG0017941	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017942	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017943	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017944	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017945	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017946	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017947	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017948	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017949	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017950	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017951	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017952	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017953	0	0	0	0	1	0	0	0	0	0	0	0	0	1
NA	OG0017954	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017955	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017956	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017957	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017958	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017959	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017960	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017961	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017962	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017963	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017964	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017965	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017966	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017968	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017969	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017970	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017972	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017973	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017974	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017975	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017976	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017977	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017978	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017979	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017980	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017981	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017982	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017983	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017984	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017985	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017986	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017987	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017988	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017989	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017990	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017991	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017992	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017993	0	0	0	0	1	0	0	1	0	0	0	0	0	0
NA	OG0017994	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017995	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017996	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017997	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017998	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0017999	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018000	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018001	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018002	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018003	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018004	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018005	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018006	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018007	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018008	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018009	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018010	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018011	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018012	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018013	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018014	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018015	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018016	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018017	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018018	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018019	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018020	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018021	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018022	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018023	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018024	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018025	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018026	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018027	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018028	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018029	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018030	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018032	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018033	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018034	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018035	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018036	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018037	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018038	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018039	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018040	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018041	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018042	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018043	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018044	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018045	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018046	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018047	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018048	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018049	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018050	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018051	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018052	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018053	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018054	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018055	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018056	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018057	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018058	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018059	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018061	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018062	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018063	0	0	0	0	1	0	0	0	1	0	0	0	0	0
NA	OG0018064	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018065	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018066	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018067	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018068	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018069	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018070	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018071	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018072	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018073	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018074	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018075	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018076	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018077	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018078	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018079	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018080	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018081	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018082	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018083	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018084	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018085	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018086	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018087	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018088	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018089	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018090	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018091	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018092	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018093	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018094	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018095	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018096	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018097	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NA	OG0018098	0	0	0	0	1	1	0	0	0	0	0	0	0	0
